date,SPY,XLF,MSFT,AAPL
20080415,0.002332,0.010187,0.006771,0.00406
20080416,0.027094,0.027027,0.024779,0.035854
20080417,0.001461,0.017282,0.009326,0.00514
20080418,0.010434,0.022008,0.026694,0.042397
20080421,0.000506,-0.015489,0.014,0.044213
20080422,-0.004403,-0.013814,-0.005588,-0.047336
20080423,-0.001595,-0.006615,0.039669,0.016792
20080424,0.004357,0.036036,0.011129,0.037142
20080425,0.009254,0.018904,-0.06195,0.004676
20080428,0.000215,0.002597,-0.02816,0.014788
20080429,-0.003939,-0.012213,-0.012073,0.016314
20080430,-0.005896,-0.002997,-0.00419,-0.006284
20080501,0.020686,0.034198,0.030856,0.03478
20080502,0.002764,0.006904,-0.005442,0.005222
20080505,-0.004805,-0.017322,-0.005472,0.020946
20080506,0.008663,0.01065,0.021321,0.010448
20080507,-0.017811,-0.035974,-0.016498,-0.021804
20080508,-0.00258,-0.020354,0.002054,0.013528
20080509,-0.001868,0,0.0041,-0.0087
20080512,0.011231,0.011928,0.020415,0.025675
20080513,0.000142,-0.009125,-0.003334,0.009566
20080514,0.002064,0.006907,0.005037,-0.019478
20080515,0.012503,0.009909,0.017377,0.01863
20080516,0.000912,-0.004151,-0.01511,-0.011121
20080519,0.002734,-0.009473,-0.017673,-0.021427
20080520,-0.008109,-0.023336,-0.023761,0.012527
20080521,-0.016914,-0.02546,-0.017733,-0.041474
20080522,0.000143,0.005627,0.007788,-0.006398
20080523,-0.013404,-0.014788,-0.014752,0.02327
20080527,0.007411,0.005274,0.013904,0.029033
20080528,0.004616,-0.00565,-0.009142,0.003111
20080529,0.005025,0.017857,0.004613,-0.001711
20080530,0.0025,-0.012759,0.000353,0.011034
20080602,-0.010331,-0.014943,-0.018362,-0.01404
20080603,-0.005832,-0.00328,-0.017626,-0.003923
20080604,-0.000507,-0.00617,0.008422,-0.000971
20080605,0.019997,0.019868,0.027596,0.022895
20080606,-0.031894,-0.053166,-0.028622,-0.020007
20080609,0.002421,-0.013716,0.008003,-0.021709
20080610,-0.004977,0.003042,0.006496,0.02219
20080611,-0.014712,-0.029029,-0.027608,-0.026018
20080612,0.003808,0.02722,0.041298,-0.041757
20080613,0.012644,0.015639,0.029391,-0.005137
20080616,0.000588,0.00941,-0.004816,0.025933
20080617,-0.004845,-0.029237,-0.004494,0.025956
20080618,-0.009737,-0.016587,-0.011806,-0.014771
20080619,0.001266,0.010652,0.016514,0.012028
20080620,-0.016149,-0.017144,-0.024196,-0.031122
20080623,-0.000988,-0.03156,-0.00921,-0.012039
20080624,-0.001978,0.011639,-0.008581,0.00052
20080625,0.004726,-0.002301,0.022358,0.023896
20080626,-0.02716,-0.035978,-0.021164,-0.051469
20080627,-0.005459,-0.015789,-0.004324,0.010876
20080630,0.003529,-0.01507,-0.004343,-0.01558
20080701,0.003126,0.002961,-0.023264,0.043239
20080702,-0.017137,-0.015256,-0.036844,-0.037211
20080703,0.00103,-0.003498,0.003864,0.011535
20080707,-0.010213,-0.033099,0.001925,0.029626
20080708,0.017757,0.064834,-0.006915,0.025063
20080709,-0.019255,-0.05699,-0.023985,-0.029518
20080710,0.004087,-0.007231,0.00872,0.013659
20080711,-0.011652,-0.028096,-0.007859,-0.022929
20080714,-0.009044,-0.051392,-0.00396,0.007533
20080715,-0.014097,-0.031038,0.039761,-0.024385
20080716,0.024547,0.131043,0.042447,0.018687
20080717,0.010003,0.043254,0.009538,-0.005787
20080718,0.00623,0.020237,-0.06032,-0.038764
20080721,0.000556,0.00387,-0.008507,0.006903
20080722,0.011345,0.083855,0.00624,-0.025678
20080723,0.005413,-0.001334,0.024419,0.02617
20080724,-0.020754,-0.067231,-0.037457,-0.043486
20080725,-0.000239,-0.003819,0.028302,0.01943
20080728,-0.014664,-0.046957,-0.025229,-0.047619
20080729,0.021352,0.080945,0.023922,0.017358
20080730,0.017818,0.015349,0.004596,0.017825
20080731,-0.013226,-0.009162,-0.019443,-0.005817
20080801,-0.005283,0,-0.010886,-0.014407
20080804,-0.009274,-0.008322,-0.006289,-0.021895
20080805,0.026962,0.050816,0.036788,0.048359
20080806,0.004441,-0.010204,0.030904,0.022099
20080807,-0.014892,-0.049305,0.013694,-0.003776
20080808,0.018581,0.034418,0.027017,0.036559
20080811,0.010358,0.016864,-0.008176,0.023651
20080812,-0.010405,-0.05065,0.007885,0.018265
20080813,-0.00603,-0.028801,-0.007468,0.014542
20080814,0.007544,0.031113,0,0.000112
20080815,0.004863,0.007072,-0.003583,-0.019964
20080818,-0.013674,-0.038389,-0.004315,-0.001992
20080819,-0.010904,-0.029211,-0.00939,-0.010605
20080820,0.004646,0.020562,-0.001098,0.013312
20080821,0.001724,-0.018182,-0.004031,-0.008815
20080822,0.014476,0.038038,0.024283,0.014344
20080825,-0.020285,-0.035198,-0.006466,-0.023983
20080826,0.002913,0.007996,-0.0141,0.006317
20080827,0.009734,0.019336,0.010634,0.005932
20080828,0.012128,0.04037,0.013788,-0.005324
20080829,-0.010754,0.001403,-0.023264,-0.024232
20080902,-0.006212,0.014006,-0.006962,-0.019702
20080903,-0.000859,0.015654,-0.00738,0.004633
20080904,-0.030106,-0.048957,-0.020446,-0.03438
20080905,0.003144,0.036225,-0.026565,-0.006451
20080908,0.020656,0.043238,0.018324,-0.014109
20080909,-0.029687,-0.063933,-0.000766,-0.039514
20080910,0.004058,-0.012247,0.013027,-0.000461
20080911,0.014468,0.02289,0.034039,0.00686
20080912,0.004621,-0.013986,0.010241,-0.024304
20080915,-0.047585,-0.0974,-0.028965,-0.057607
20080916,0.016737,0.074908,-0.030947,-0.00342
20080917,-0.044963,-0.096004,-0.054636,-0.086145
20080918,0.029672,0.078706,0.028083,0.048971
20080919,0.039485,0.127916,-0.003959,0.050861
20080922,-0.022639,-0.081769,0.009539,-0.069974
20080923,-0.022752,-0.00292,0.001575,-0.032125
20080924,0.003205,-0.011225,0.011006,0.014743
20080925,0.015639,0.027641,0.034603,0.025017
20080926,0.000497,0.027378,0.029688,-0.027969
20080929,-0.078362,-0.131837,-0.087226,-0.179195
20080930,0.04139,0.071082,0.067173,0.079802
20081001,0.000603,0.039216,-0.007868,-0.039944
20081002,-0.036274,-0.049831,-0.008686,-0.082661
20081003,-0.0135,-0.043788,0.002667,-0.03027
20081006,-0.050933,-0.052183,-0.053571,0.011023
20081007,-0.044786,-0.105618,-0.067443,-0.091502
20081008,-0.025192,-0.040201,-0.00947,0.007066
20081009,-0.069839,-0.104058,-0.030856,-0.011694
20081010,-0.024256,0.102995,-0.035874,0.090827
20081013,0.145198,0.078146,0.186047,0.13905
20081014,-0.0148,0.064496,-0.054902,-0.056049
20081015,-0.098448,-0.108482,-0.059751,-0.058897
20081016,0.041657,0.022654,0.06752,0.040225
20081017,-0.005972,-0.028481,-0.010748,-0.044067
20081020,0.060079,0.049511,0.033013,0.010678
20081021,-0.029855,-0.030416,-0.055016,-0.070601
20081022,-0.054454,-0.06274,-0.078339,0.058804
20081023,0.011584,-0.010246,0.036693,0.014039
20081024,-0.050714,-0.064872,-0.016129,-0.018833
20081027,-0.035501,-0.027306,-0.035519,-0.044511
20081028,0.116855,0.157056,0.090652,0.084917
20081029,-0.007253,-0.061639,-0.004329,0.046442
20081030,0.034594,0.034941,-0.016087,0.062076
20081031,0.005504,0.048616,-0.013257,-0.03107
20081103,0.002892,0.005795,0.012987,-0.005856
20081104,0.033982,0.056338,0.04023,0.037678
20081105,-0.042028,-0.091515,-0.061623,-0.069285
20081106,-0.055411,-0.068712,-0.054348,-0.040658
20081107,0.033018,0.018625,0.029694,-0.008678
20081110,-0.013105,-0.029536,-0.009302,-0.024023
20081111,-0.030876,-0.034783,-0.004695,-0.011577
20081112,-0.044001,-0.061562,-0.042453,-0.049066
20081113,0.06234,0.0728,0.046798,0.070129
20081114,-0.049907,-0.050708,-0.056,-0.064289
20081117,-0.013276,-0.063629,-0.036889,-0.023271
20081118,0.018837,-0.014262,0.022257,0.020082
20081119,-0.064079,-0.104681,-0.067788,-0.040263
20081120,-0.074233,-0.107414,-0.041553,-0.067215
20081121,0.053943,0.030884,0.122647,0.025966
20081124,0.069291,0.151859,0.051321,0.125575
20081125,0.007409,0.058296,-0.033833,-0.023131
20081126,0.038641,0.04661,0.025013,0.046255
20081128,0.012588,0.025101,-0.013177,-0.024526
20081201,-0.088578,-0.166667,-0.079624,-0.040358
20081202,0.038485,0.081517,0.029017,0.039807
20081203,0.024041,0.051709,0.037598,0.037093
20081204,-0.023133,-0.010833,-0.038249,-0.04682
20081205,0.030832,0.079191,0.03977,0.028334
20081208,0.034914,0.067135,0.057373,0.060851
20081209,-0.016484,-0.040234,-0.019515,0.00341
20081210,0.006816,-0.01753,0.000485,-0.018489
20081211,-0.024082,-0.076804,-0.056283,-0.032685
20081212,0.01194,0.019328,-0.004627,0.034421
20081215,-0.013934,-0.04122,-0.016529,-0.03582
20081216,0.047065,0.11178,0.056197,0.007177
20081217,-0.009687,-0.009281,-0.022377,-0.065703
20081218,-0.018683,-0.028884,-0.018311,0.003028
20081219,-0.004263,-0.002203,-0.009326,0.006374
20081222,-0.012813,-0.035159,0.003138,-0.047333
20081223,-0.010338,-0.023729,0.005214,0.007464
20081224,0.005803,0.021701,-0.005705,-0.015513
20081226,0.00577,0.00085,-0.002087,0.009055
20081229,-0.002868,-0.008489,-0.008887,0.009323
20081230,0.023703,0.038527,0.020042,-0.003695
20081231,0.014274,0.032152,0.005171,-0.010894
20090102,0.030142,0.011182,0.045782,0.063269
20090105,-0.001183,-0.016588,0.009346,0.042204
20090106,0.006677,0.016064,0.011696,-0.016494
20090107,-0.029956,-0.052174,-0.060212,-0.021608
20090108,0.004103,-0.00417,0.031266,0.018569
20090109,-0.021441,-0.031826,-0.029821,-0.022869
20090112,-0.024021,-0.052768,-0.002562,-0.021197
20090113,0.00184,0.013699,0.017976,-0.010715
20090114,-0.031454,-0.057658,-0.036831,-0.027135
20090115,0.000356,-0.045889,0.007857,-0.022853
20090116,0.00782,-0.03006,0.024428,-0.012593
20090120,-0.052786,-0.165289,-0.062405,-0.050164
20090121,0.043192,0.147277,0.048701,0.059207
20090122,-0.015467,-0.061489,-0.117131,0.066763
20090123,0.00435,0.033333,0.00526,0
20090126,0.006858,-0.017798,0.025,0.014486
20090127,0.010158,0.035108,0.001702,0.01216
20090128,0.033834,0.128009,0.021518,0.038245
20090129,-0.032498,-0.078565,-0.024945,-0.012739
20090130,-0.020343,-0.027368,-0.027857,-0.03086
20090202,-0.003018,0,0.04269,0.015311
20090203,0.014047,-0.018398,0.037577,0.016064
20090204,-0.004896,-0.011025,0.007027,0.00613
20090205,0.014881,0.015608,0.022008,0.031106
20090206,0.028485,0.074643,0.032563,0.033796
20090209,0.001391,0.011236,-0.01119,0.027978
20090210,-0.045809,-0.10202,-0.032922,-0.045654
20090211,0.005896,0.048144,0.021809,-0.010324
20090212,0.000718,-0.012664,0.002603,0.025305
20090213,-0.010758,-0.038043,-0.008827,-0.001108
20090217,-0.042774,-0.099435,-0.045574,-0.046692
20090218,-0.002398,0,0.001658,-0.001693
20090219,-0.010743,-0.052698,-0.011589,-0.039525
20090220,-0.009734,-0.01457,0.005025,0.006178
20090223,-0.035779,-0.034946,-0.043889,-0.046601
20090224,0.03791,0.12117,-0.002324,0.037953
20090225,-0.007847,-0.006211,-0.012231,0.010083
20090226,-0.016287,0.01625,-0.03184,-0.02161
20090227,-0.022349,-0.065191,-0.016443,0.001345
20090302,-0.045043,-0.063158,-0.022291,-0.01534
20090303,-0.007507,-0.019663,0.0057,0.00489
20090304,0.023691,-0.012894,0.015113,0.031685
20090305,-0.040848,-0.09434,-0.05273,-0.025557
20090306,0.001744,-0.009615,0.000655,-0.039847
20090309,-0.011753,0.012945,-0.008508,-0.025674
20090310,0.059609,0.148562,0.087789,0.066388
20090311,0.006512,0.026426,0.038228,0.045725
20090312,0.039372,0.102981,-0.005845,0.039599
20090313,0.007815,0.006142,-0.021164,-0.004359
20090316,-0.003023,-0.019536,-0.024024,-0.005316
20090317,0.030583,0.064882,0.04,0.044435
20090318,0.022384,0.100222,0.00355,0.018663
20090319,-0.012386,-0.079294,0.010613,0.000985
20090320,-0.021137,-0.050309,-0.004667,-0.000295
20090323,0.071829,0.164005,0.074443,0.05975
20090324,-0.019703,-0.048021,-0.021822,-0.010765
20090325,0.010546,0.033259,-0.002789,-0.000103
20090326,0.020381,0.011803,0.053132,0.03174
20090327,-0.018048,-0.030753,-0.037175,-0.027487
20090330,-0.034555,-0.086433,-0.035852,-0.022087
20090331,0.009265,0.05509,0.050915,0.006029
20090401,0.019366,0.028377,0.05117,0.033961
20090402,0.029238,0.027594,-0.001036,0.036986
20090403,0.009948,0.040816,-0.027994,0.029101
20090406,-0.007833,-0.026832,0.000533,0.021209
20090407,-0.023325,-0.029693,0,-0.029126
20090408,0.010778,0.005465,0.022921,0.011478
20090409,0.039743,0.155435,0.025013,0.02794
20090413,0.000233,0.042333,-0.004067,0.005436
20090414,-0.017243,-0.065884,-0.012251,-0.015888
20090415,0.01067,0.048309,-0.026873,-0.005663
20090416,0.014663,0.01106,0.049389,0.032387
20090417,0.006705,0.012762,-0.02834,0.016221
20090420,-0.041915,-0.111611,-0.030729,-0.023659
20090421,0.019537,0.073962,0.019344,0.010456
20090422,-0.006113,-0.035849,-0.010016,-0.002053
20090423,0.009818,0.046967,0.007455,0.032014
20090424,0.015111,0.02243,0.10518,-0.011962
20090427,-0.009462,-0.016179,-0.02439,0.006699
20090428,-0.003145,-0.030939,-0.023039,-0.006638
20090429,0.021269,0.043145,0.016056,0.009992
20090430,0.000343,-0.013787,0.000494,0.005514
20090501,0.005376,-0.007456,-0.000987,0.011206
20090504,0.03402,0.101408,-0.00247,0.03796
20090505,-0.003411,-0.014493,-0.019812,0.004846
20090506,0.017346,0.079585,0,-0.001582
20090507,-0.013903,-0.028846,-0.023749,-0.025962
20090508,0.023333,0.074257,0.005176,0.001007
20090511,-0.018714,-0.058372,-0.005149,0.002941
20090512,-0.002959,-0.021207,0.029503,-0.039747
20090513,-0.025173,-0.050833,-0.007039,-0.039624
20090514,0.00857,0.033363,0.015696,0.028956
20090515,-0.008162,-0.020391,0.007976,-0.004311
20090518,0.028407,0.065915,0.018793,0.034553
20090519,-0.001206,-0.020342,-0.007767,0.006317
20090520,-0.006694,-0.026578,0.003447,-0.012397
20090521,-0.014363,0.001706,-0.027478,-0.013427
20090522,-0.00213,-0.006814,-0.003532,-0.013529
20090526,0.025612,0.03259,0.029873,0.067592
20090527,-0.017853,-0.0299,-0.010325,0.017357
20090528,0.01394,0.028253,0.015897,0.015182
20090529,0.017708,0.018318,0.021516,0.005479
20090601,0.024208,0.01063,0.024414,0.026066
20090602,0.000844,-0.016181,0,0.001005
20090603,-0.012652,-0.013158,0.015421,0.010467
20090604,0.009397,0.035833,0.004602,0.019794
20090605,0.000212,-0.00885,0.014201,0.00647
20090608,-0.004125,0.007305,-0.004065,-0.005668
20090609,0.005098,0.007252,0.001361,-0.007855
20090610,-0.002536,-0.0152,0.021286,-0.017307
20090611,0.004449,0.008123,0.012417,-0.002139
20090612,0.002742,0.006446,0.021901,-0.021293
20090615,-0.022928,-0.02562,0.003858,-0.006425
20090616,-0.013563,-0.017256,0.001281,0.001911
20090617,-0.000982,-0.029264,0.009808,-0.005647
20090618,0.007307,0.024117,-0.007601,0.002213
20090619,0.003678,0.017714,0.024255,0.026494
20090622,-0.029987,-0.05814,-0.032821,-0.015128
20090623,0.000784,0.011464,0.002577,-0.024459
20090624,0.008595,0.012206,0.00557,0.016491
20090625,0.021772,0.021533,0.013634,0.026721
20090626,-0.002606,0.005059,-0.018495,0.018447
20090629,0.009364,0.012584,0.021842,-0.0033
20090630,-0.008091,-0.009942,-0.003772,0.00324
20090701,0.004133,-0.005858,0.011359,0.002808
20090702,-0.027293,-0.034512,-0.02787,-0.019674
20090706,-0.000111,0.000872,-0.007274,-0.01007
20090707,-0.019376,-0.015679,-0.028879,-0.023159
20090708,-0.000681,-0.016814,0.001332,0.013442
20090709,0.001932,0.012601,-0.005319,-0.006267
20090710,-0.002382,-0.013333,-0.002228,0.01584
20090713,0.024352,0.063964,0.037517,0.027577
20090714,0.005638,-0.004234,-0.005166,-0.000492
20090715,0.029246,0.042517,0.043704,0.032403
20090716,0.009543,-0.003263,0.013267,0.004357
20090717,-0.000212,-0.006547,-0.006137,0.028674
20090720,0.010634,0.008237,0.009881,0.007638
20090721,0.004615,-0.008987,0.01223,-0.009149
20090722,-0.000209,0.000824,-0.001208,0.034519
20090723,0.022093,0.02883,0.030645,0.00689
20090724,0.004086,-0.005604,-0.082551,0.013724
20090727,0.002957,0.016103,-0.014499,0.000713
20090728,-0.004677,-0.002377,0.015578,-0.000625
20090729,-0.002431,0,0.014061,0.000187
20090730,0.010425,0.023034,0.00042,0.017247
20090731,0.001419,0.010093,-0.01218,0.003686
20090803,0.016496,0.025365,0.01318,0.018606
20090804,0.002589,0.02024,-0.002518,-0.005287
20090805,-0.00288,0.034533,0.001683,-0.002658
20090806,-0.005179,-0.007102,-0.0147,-0.007268
20090807,0.013134,0.026466,0.004263,0.009761
20090810,-0.002095,-0.004181,-0.005942,-0.004773
20090811,-0.012476,-0.037089,-0.012383,-0.011474
20090812,0.010729,0.020349,0.017294,0.015231
20090813,0.007639,0.020655,0.003825,0.018813
20090814,-0.007679,-0.006281,0.003048,-0.009738
20090817,-0.024606,-0.042135,-0.018656,-0.043111
20090818,0.007934,0.020528,0.019785,0.027633
20090819,0.00878,-0.000718,0.002969,0.003659
20090820,0.010304,0.025881,0.000846,0.01051
20090821,0.019606,0.019622,0.031263,0.017375
20090824,-0.000097,-0.007698,0.009422,-0.000946
20090825,0.001943,0.012606,0,0.002011
20090826,0.000097,-0.002736,-0.003653,-0.011747
20090827,0.002229,0.010288,0.005703,0.012186
20090828,-0.000193,0.001358,-0.000405,0.003541
20090831,-0.008899,-0.00339,-0.001216,-0.01082
20090901,-0.022057,-0.053741,-0.026369,-0.017312
20090902,-0.003792,-0.008627,-0.005833,-0.000714
20090903,0.008315,0.019579,0.010478,0.008294
20090904,0.014009,0.01138,0.021153,0.022576
20090908,0.008622,0.004297,0.008123,0.015384
20090909,0.007674,0.015328,-0.001612,-0.010351
20090910,0.010219,0.008276,0.008878,0.008297
20090911,-0.000191,-0.006156,-0.0056,-0.002318
20090914,0.004868,0.013076,0.005632,0.009061
20090915,0.004179,0.002038,0.008,0.008289
20090916,0.015134,0.034576,0,0.038308
20090917,-0.001491,-0.003277,0.003968,0.014736
20090918,0.000638,-0.001512,-0.001581,0.002547
20090921,-0.00253,-0.009247,0.001583,-0.005405
20090922,0.005824,0.022667,0.018577,0.0025
20090923,-0.008312,-0.020209,-0.002328,0.005529
20090924,-0.011019,-0.01996,0.008946,-0.009057
20090925,-0.005333,-0.009504,-0.015035,-0.007888
20090928,0.017903,0.033585,0.010959,0.020738
20090929,-0.00301,-0.004642,-0.003097,-0.004147
20090930,-0.003868,-0.004664,-0.001165,-0.000162
20091001,-0.024529,-0.044177,-0.032659,-0.024225
20091002,-0.004951,0.0007,0.003215,0.022338
20091005,0.014928,0.031491,-0.012821,0.006079
20091006,0.014324,0.01289,0.019075,0.021427
20091007,0.002749,0.010717,-0.000398,0.001263
20091008,0.007656,0.001325,0.022709,-0.005151
20091009,0.006097,0.008604,-0.004675,0.00634
20091012,0.003916,0.007874,0.006654,0.001785
20091013,-0.002043,-0.009766,0.003499,-0.00414
20091014,0.017216,0.034188,0.005812,0.006683
20091015,0.003659,-0.0089,0.028891,-0.003816
20091016,-0.007474,-0.023733,-0.007862,-0.013172
20091019,0.008265,0.004599,-0.005283,0.009625
20091020,-0.005274,-0.007848,0.000379,0.046877
20091021,-0.008983,-0.019117,0.007964,0.030992
20091022,0.010164,0.02957,0.000376,0.001366
20091023,-0.011433,-0.01436,0.05378,-0.00614
20091026,-0.010825,-0.025828,0.023555,-0.007159
20091027,-0.004583,-0.007478,-0.003138,-0.025237
20091028,-0.018887,-0.030959,-0.019937,-0.025181
20091029,0.021454,0.041843,0.007138,0.02053
20091030,-0.028973,-0.046811,-0.017364,-0.03998
20091102,0.007339,0.008541,0.005409,0.004297
20091103,0.003163,0.002682,-0.012554,-0.002958
20091104,0.00258,-0.013936,0.019252,0.010914
20091105,0.018396,0.025696,0.014612,0.016876
20091106,0.00262,-0.004175,0.001756,0.001597
20091109,0.022776,0.035639,0.01648,0.036637
20091110,0.000183,-0.003374,0.00069,0.007545
20091111,0.00511,0.013541,0.003792,0.00133
20091112,-0.010168,-0.018704,0.008242,-0.006199
20091113,0.005411,-0.002042,0.009196,0.012179
20091116,0.014505,0.010914,-0.003037,0.010663
20091117,0.00116,0.002699,0.019973,0.001791
20091118,-0.00062,0.008075,0.003667,-0.005024
20091119,-0.013031,-0.019359,-0.01096,-0.026462
20091120,-0.003551,-0.006127,-0.005373,-0.002942
20091123,0.012702,0.014384,0.010804,0.029812
20091124,0.001534,-0.007427,-0.001002,-0.006994
20091125,0.003514,-0.002041,-0.004012,-0.001223
20091127,-0.016251,-0.026585,-0.019134,-0.017631
20091130,0.003377,0.026611,0.006502,-0.00339
20091201,0.01237,0.000682,0.020401,-0.014707
20091202,-0.000449,-0.000682,-0.007664,-0.003757
20091203,-0.00782,-0.020464,0.001679,0.001274
20091204,0.005708,0.018802,0.005028,-0.016083
20091207,-0.001531,-0.016405,-0.006338,-0.022605
20091208,-0.011097,-0.009034,-0.007385,0.004869
20091209,0.00375,0.003506,0.004735,0.041765
20091210,0.005626,-0.001398,0.005385,-0.006926
20091211,0.004248,0.006998,-0.00067,-0.00896
20091214,0.00684,0.005559,0.00871,0.011866
20091215,-0.004648,-0.015895,-0.002989,-0.014265
20091216,0.001527,0.00632,0.002665,0.004429
20091217,-0.012016,-0.018842,-0.016611,-0.016254
20091218,0.005629,0.015102,0.025676,0.018607
20091221,0.010162,0.014768,0.00527,0.014327
20091222,0.003593,0.002079,0.00983,0.010745
20091223,0.001969,-0.004149,0.003245,0.008684
20091224,0.004734,0.009028,0.002587,0.034339
20091228,0.002134,-0.003441,0.005484,0.012294
20091229,-0.001402,-0.004144,0.007058,-0.011861
20091230,-0.000373,0.000693,-0.013699,0.012147
20091231,-0.009598,-0.002079,-0.015504,-0.00429
20100104,0.01696,0.020139,0.01542,0.015555
20100105,0.002647,0.01838,0.000323,0.001729
20100106,0.000704,0.002005,-0.006137,-0.015906
20100107,0.004221,0.021348,-0.010335,-0.001849
20100108,0.003328,-0.005879,0.00683,0.006648
20100111,0.001397,0.000657,-0.01272,-0.008822
20100112,-0.009326,-0.014445,-0.006607,-0.011375
20100113,0.008446,0.011326,0.009312,0.014105
20100114,0.002705,0.004611,0.020099,-0.005792
20100115,-0.011224,-0.020328,-0.00323,-0.016712
20100119,0.012496,0.012718,0.007777,0.044238
20100120,-0.010169,-0.002644,-0.01656,-0.015416
20100121,-0.019229,-0.028496,-0.0188,-0.017254
20100122,-0.022292,-0.032606,-0.034988,-0.049608
20100125,0.005128,0.0055,0.012431,0.026928
20100126,-0.004191,-0.017532,0.006139,0.014108
20100127,0.004757,0.024268,0.005763,0.00944
20100128,-0.011472,-0.004878,-0.017189,-0.04134
20100129,-0.010869,-0.007003,-0.033608,-0.036264
20100201,0.015551,0.016925,0.008162,0.013886
20100202,0.012103,0.00957,0.00176,0.005803
20100203,-0.004983,-0.010853,0.005973,0.017206
20100204,-0.030866,-0.043056,-0.027593,-0.036039
20100205,0.002067,0.011611,0.006466,0.017756
20100208,-0.007219,-0.020086,-0.010707,-0.006856
20100209,0.01256,0.010249,0.010462,0.010664
20100210,-0.001959,0.007971,-0.000714,-0.005474
20100211,0.010466,0.002157,0.004645,0.018215
20100212,-0.000832,0.000717,-0.006757,0.008607
20100216,0.015735,0.020789,0.019692,0.015071
20100217,0.004739,0.003511,0.008466,-0.004179
20100218,0.005895,0.006298,0.013256,0.001866
20100219,0.002074,0.005563,-0.006869,-0.006199
20100222,0.00018,0.01314,-0.00139,-0.006218
20100223,-0.012145,-0.01843,-0.013923,-0.01675
20100224,0.009198,0.017385,0.010589,0.018253
20100225,-0.001354,-0.002734,-0.001048,0.006698
20100226,0.000633,0.006169,0.002448,0.01297
20100301,0.010385,0.002725,0.012208,0.021357
20100302,0.002771,0.003397,-0.019297,-0.00067
20100303,0.000891,0.000677,0,0.002298
20100304,0.003036,0.010149,0.005973,0.006592
20100305,0.014284,0.019424,-0.001484,0.039106
20100308,0.000175,0.001971,0.001487,0.000594
20100309,0.001663,0.003279,0.005938,0.017984
20100310,0.004456,0.011111,0.005903,0.008161
20100311,0.004175,0.008403,0.007249,0.002935
20100312,0.000087,-0.003846,0.003084,0.004878
20100315,0.00026,0,0.000683,-0.01218
20100316,0.007966,0.012162,0.002731,0.002725
20100317,0.005927,0.012143,0.008853,-0.00147
20100318,-0.000534,-0.005653,-0.000675,0.002365
20100319,-0.005016,-0.006547,-0.000675,-0.010684
20100322,0.005368,0.005099,0.000338,0.011249
20100323,0.007012,0.008243,0.009459,0.016062
20100324,-0.004855,0.000629,-0.007697,0.004423
20100325,-0.001626,0.0044,0.012142,-0.011859
20100326,-0.000583,0.001252,-0.011663,0.018751
20100329,0.00633,0.00125,-0.00236,0.006453
20100330,0.000682,-0.006242,0.006083,0.014867
20100331,-0.003407,0.001884,-0.016208,-0.003583
20100401,0.006838,0.00815,-0.004353,0.004128
20100405,0.008149,0.00995,0.003772,0.010679
20100406,0.002358,0.010468,0.001708,0.004403
20100407,-0.005712,-0.003656,0.001023,0.004425
20100408,0.003485,0.007951,0.019421,-0.002702
20100409,0.006546,0.003702,0.014037,0.007668
20100412,0.001589,0.004171,-0.000659,0.002068
20100413,0.000752,0.000602,0.004288,0.000578
20100414,0.011349,0.025872,0.012151,0.013447
20100415,0.000825,-0.004106,0.001622,0.013147
20100416,-0.015912,-0.036513,-0.006479,-0.006106
20100419,0.00377,0.00978,0.012031,-0.001334
20100420,0.008931,0.013317,0.010342,-0.010038
20100421,-0.00182,-0.005974,-0.000893,0.059814
20100422,0.002984,0.005409,0.001851,0.027967
20100423,0.006549,0.002989,-0.013699,0.016364
20100426,-0.003797,-0.015644,0.004845,-0.004911
20100427,-0.023651,-0.033813,-0.008518,-0.027681
20100428,0.007596,0.014475,0.002107,-0.001679
20100429,0.012376,0.022854,0.003009,0.026911
20100430,-0.016921,-0.024215,-0.015095,-0.028105
20100503,0.012941,0.019246,0.010644,0.020146
20100504,-0.023515,-0.027322,-0.023655,-0.028797
20100505,-0.005956,-0.005462,-0.009293,-0.010418
20100506,-0.033196,-0.042209,-0.029146,-0.03803
20100507,-0.014893,-0.01114,-0.02657,-0.042193
20100510,0.044041,0.055732,0.025877,0.076868
20100511,-0.002841,-0.003829,-0.002073,0.009961
20100512,0.013986,0.011342,0.019391,0.021714
20100513,-0.012431,-0.018068,-0.006794,-0.014232
20100514,-0.018105,-0.026015,-0.010602,-0.017572
20100517,0.000527,0.000651,0.000346,0.001576
20100518,-0.013602,-0.028646,-0.007343,-0.007316
20100519,-0.005694,0.00134,-0.012501,-0.01593
20100520,-0.037759,-0.046519,-0.040014,-0.042603
20100521,0.014646,0.035451,-0.009959,0.019179
20100524,-0.012876,-0.028475,-0.021237,0.018323
20100525,0.001003,0.009072,-0.007613,-0.006241
20100526,-0.00601,-0.006916,-0.04066,-0.004531
20100527,0.033498,0.045265,0.039584,0.037856
20100528,-0.012559,-0.021985,-0.007692,0.013933
20100601,-0.016815,-0.021117,0.003488,0.015377
20100602,0.026039,0.031315,0.022016,0.011962
20100603,0.003444,-0.005466,0.015117,-0.003145
20100604,-0.035137,-0.039962,-0.039836,-0.027193
20100607,-0.012451,-0.019788,-0.019387,-0.019632
20100608,0.010712,0.020908,-0.007117,-0.006416
